Compound_Id	Well_Id	Is_Ref	Conc_uM	Rel_Cell_Count	Induction	Cluster_AKT_PI3K_MTOR	Cluster_Aurora	Cluster_BET	Cluster_DNA_Synth	Cluster_HDAC	Cluster_HSP90	Cluster_LCH	Cluster_Na_K-ATPase	Cluster_Protein_Synth	Cluster_Pyrimidine_Synth	Cluster_Tubulin	Cluster_Uncoupler	Cluster_High	Cluster_Sim	Trivial_Name	Known_Act	Chiral	Smiles
392542	392542:01:09_00.20	True	0.2	59	66.1	0.0	35.5	63.3	0.0	74.2	43.1	61.8	54.4	44.1	0.0	83.7	28.2	Tubulin	83.7	Rigosertib (ON-01910)	Rigosertib (ON-01910) is a non-ATP-competitive inhibitor of PLK1 with IC50 of 9 nM. It shows 30-fold greater selectivity against Plk2 and no activity to Plk3. Phase 3.	False	COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1
392347	392347:01:02_00.20	True	0.2	95	7.1	17.8	0.0	31.6	19.0	25.8	3.2	53.5	0.0	33.1	0.0	38.5	32.5	LCH	53.5		inhibitor of GSK3-beta (IC50 = 0.01 µM), inhibitor of Cyclin-dependent kinase 2/4 (IC50 = 0.01/0.25 µM); N-Phenyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amines as Potent and Selective Inhibitors of Glycogen Synthase Kinase 3 with Good Cellular Efficacy.    J Med Chem (2004),  47(19),  4716-4730.	False	FC(F)(F)c1cc(Br)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1
280140	280140:03:09_00.20	True	0.2	107	8.5	0.0	0.0	63.4	0.0	53.5	0.0	38.9	52.9	26.7	0.0	60.2	19.3	BET	63.4	BIO	potent, selective, reversible, and ATP-competitive glycogen synthase kinase 3alpha/beta (GSK-3alpha/beta) inhibitor, maintains self-renewal and pluripotency of ESCs.	False	O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O
392716	392716:01:09_00.20	True	0.2	89	45.8	0.0	0.0	65.6	0.0	66.7	48.6	63.9	39.9	46.7	0.0	74.7	43.1	Tubulin	74.7	GZD824 (dimesylate)	GZD824 dimesylate (HQP1351 dimesylate) is an orally bioavailable pan-Bcr-Abl inhibitor with potency against a wide range of Bcr-Abl mutants and the native enzyme (IC50=0.34 nM). GZD824 dimesylate has antitumor activity.	False	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
392770	392770:01:09_00.20	True	0.2	100	36.4	96.0	0.0	0.0	71.5	0.0	29.9	0.0	0.0	0.0	69.5	0.0	13.3	AKT_PI3K_MTOR	96.0	VS-5584	VS-5584 is a pan-PI3K/mTOR kinase inhibitor with IC50s of 16 nM, 68 nM, 42 nM, 25 nM, and 37 nM for PI3K.a., PI3K.b., PI3K.d., PI3K.g. and mTOR, respectively. VS-5584 simultaneously blocks mTORC2 as well as mTORC1.	False	Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C
392634	392634:01:09_00.20	True	0.2	81	51.5	95.4	0.0	0.0	48.2	0.0	26.0	0.0	0.0	0.0	56.6	0.0	32.5	AKT_PI3K_MTOR	95.4	Sapanisertib	Sapanisertib (INK-128; MLN0128; TAK-228) is an orally available, ATP-dependent mTOR1/2 inhibitor with an IC50 of 1 nM for mTOR kinase.	False	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21
382169	382169:02:09_00.20	True	0.2	95	28.5	74.8	0.0	0.0	42.2	0.0	58.5	28.2	0.0	0.0	27.3	9.0	29.2	AKT_PI3K_MTOR	74.8	Ponatinib	Ponatinib (AP24534) is an orally active multi-targeted kinase inhibitor with IC50s of 0.37 nM, 1.1 nM, 1.5 nM, 2.2 nM, and 5.4 nM for Abl, PDGFR.a., VEGFR2, FGFR1, and Src, respectively.	False	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
392718	392718:01:09_00.20	True	0.2	114	11.6	72.7	0.0	0.0	23.2	2.1	47.4	20.2	0.0	7.6	27.3	0.0	36.4	AKT_PI3K_MTOR	72.7	AZD3463	AZD3463 is a novel orally bioavailable ALK inhibitor with Ki of 0.75 nM, which also inhibits IGF1R with equivalent potency.	False	COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1
392591	392591:01:09_00.20	True	0.2	92	13.6	0.0	0.0	65.7	0.0	60.3	0.9	65.0	43.3	45.8	0.0	75.4	49.0	Tubulin	75.4	SB590885	SB590885 is a potent B-Raf inhibitor with Ki of 0.16 nM, 11-fold greater selectivity for B-Raf over c-Raf, no inhibition to other human kinases.	False	CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\O)c(-c3ccncc3)[nH]2)cc1
392683	392683:01:09_00.20	True	0.2	108	5.5	35.3	0.0	34.6	0.0	56.1	43.5	34.5	15.6	55.7	0.0	19.7	62.4	Uncoupler	62.4	PF-573228	PF-573228 is a potent and selective FAK inhibitor with IC50 of 4 nM for purified recombinant catalytic fragment of FAK.	False	CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1
392558	392558:01:09_00.20	True	0.2	66	32.3	0.0	83.3	0.0	48.8	0.0	9.7	0.0	0.0	0.0	36.6	0.0	0.0	Aurora	83.3	Hesperadin	Hesperadin is an ATP competitive indolinone inhibitor of Aurora A and B. Hesperadin inhibits Aurora B with an IC50 of 250 nM.	False	CCS(=O)(=O)Nc1ccc2[nH]c(O)c(/C(=N/c3ccc(CN4CCCCC4)cc3)c3ccccc3)c2c1
392749	392749:01:09_00.20	True	0.2	99	7.9	32.5	0.0	34.0	27.6	32.3	20.0	49.7	13.4	23.8	0.0	47.7	59.7	Uncoupler	59.7	Losmapimod	Losmapimod (GSK-AHAB) is a selective, potent, and orally active p38 MAPK inhibitor with pKis of 8.1 and 7.6 for p38.a. and p38.b., respectively.	False	Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1
392644	392644:01:09_00.20	True	0.2	86	51.3	63.9	0.0	40.2	0.0	41.9	29.0	59.7	19.8	28.7	0.0	33.9	66.0	Uncoupler	66.0	BGT226 (maleate)	BGT226 (NVP-BGT226 maleate) is a PI3K (with IC50s of 4 nM, 63 nM and 38 nM for PI3K.a., PI3K.b. and PI3K.g.) /mTOR dual inhibitor which displays potent growth-inhibitory activity against human head and neck cancer cells.	False	COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1
392625	392625:01:09_00.20	True	0.2	50	71.8	0.0	31.5	67.7	0.0	77.8	33.6	65.7	52.4	53.7	0.0	80.8	33.2	Tubulin	80.8	Tirbanibulin	Tirbanibulin (KX2-391) is an inhibitor of Src that targets the peptide substrate site of Src, with GI50 of 9-60 nM in cancer cell lines.	False	O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1
392055	392055:01:02_00.20	True	0.2	93	9.0	0.0	2.6	62.4	0.0	65.5	0.0	32.4	53.1	46.4	0.0	59.1	32.6	HDAC	65.5		inhibitor of TGF-beta receptor type I (ALK5) (IC50 = 0.03 µM), inhibitor of Yes1 kinase (IC50 = 4.6 µM); Discovery of 4-{4-[3-(pyridin-2-yl)-1H-pyrazol-4-yl]pyridin-2-yl}-N-(tetrahydro-2H- pyran-4-yl)benzamide (GW788388): a potent, selective, and orally active transforming growth factor-beta type I receptor inhibitor.    J Med Chem (2006),  49(7),  2210-21.	False	c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1
392795	392795:01:09_00.20	True	0.2	92	5.5	16.6	51.7	0.0	82.8	0.0	0.0	0.0	0.0	0.0	66.2	0.0	0.0	DNA_Synth	82.8	CX-6258 HCl	CX-6258 HCl is a potent, orally efficacious pan-Pim kinase inhibitor with IC50 of 5 nM, 25 nM and 16 nM for Pim1, Pim2, and Pim3, respectively.	False	CN1CCCN(C(=O)c2cccc(-c3ccc(/C=C4/C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1
392584	392584:01:09_00.20	True	0.2	89	5.4	13.4	0.0	46.8	0.0	45.8	28.6	72.0	7.6	30.3	0.0	59.7	48.0	LCH	72.0	NVP-BHG712	NVP-BHG712 is an oral active EphB4 kinase autophosphorylation inhibitor, with IC50 values of 3.3 nM and 3.0 nM for EphA2 and EphB4, respectively.	False	Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C
392641	392641:01:09_00.20	True	0.2	89	10.0	42.2	0.0	38.8	19.4	28.4	4.6	49.4	20.4	21.5	0.0	57.5	69.3	Uncoupler	69.3	Milciclib	PHA-848125 is a potent, ATP-competitive CDK inhibitor for CDK2 with IC50 of 45 nM. It is >3-fold more selective for CDK2 than CDK1, 2, 4, 5, and 7. Phase 2.	False	CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
410624	392561:01:09_00.20	True	0.2	111	11.2	0.0	0.0	70.4	0.0	69.2	35.9	55.4	43.9	51.6	0.0	59.8	58.3	BET	70.4	AZD-7762	AZD7762 is a potent and selective inhibitor of Chk1 with IC50 of 5 nM in a cell-free assay. It is equally potent against Chk2 and less potent against CAM, Yes, Fyn, Lyn, Hck and Lck. Phase 1.	True	NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1
392176	392176:01:02_00.20	True	0.2	105	7.8	35.1	0.0	11.3	20.0	3.4	16.5	34.9	0.0	0.0	0.0	31.9	24.9	AKT_PI3K_MTOR	35.1		inhibitor of Vascular endothelial growth factor receptor 2 (IC50 = 0.0035 µM), inhibitor of Tyrosine-protein kinase TIE-2 (IC50 = 0.0069 µM), also inhibits c-RAF (IC50 = 0.7 µM); Discovery of Novel Benzimidazoles as Potent Inhibitors of TIE-2 and VEGFR-2 Tyrosine Kinase Receptors.    J Med Chem (2007),  50(18),  4453-4470.	False	COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1
351488	351488:02:09_00.20	True	0.2	96	5.7	78.6	0.0	0.0	80.1	0.0	27.3	0.0	0.0	0.0	69.2	0.0	8.1	DNA_Synth	80.1	MK-2206 (dihydrochloride)	MK-2206 dihydrochloride (MK-2206 (2HCl)) is an orally active allosteric AKT inhibitor with IC50s of 5 nM, 12 nM, and 65 nM for AKT1, AKT2, and AKT3, respectively. MK-2206 dihydrochloride induces autophagy.	False	NC1(c2ccc(-c3nc4ccn5c(O)nnc5c4cc3-c3ccccc3)cc2)CCC1
392637	392637:01:09_00.20	True	0.2	100	6.9	51.9	0.0	0.0	42.2	0.0	15.8	0.0	0.0	0.0	57.5	0.0	0.0	Pyrimidine_Synth	57.5	Crenolanib	Crenolanib (CP-868596) is a potent and selective inhibitor of PDGFR¿/ß with Kd of 2.1 nM/3.2 nM, also potently inhibits FLT3, sensitive to D842V mutation not V561D mutation, >100-fold more selective for PDGFR than c-Kit, VEGFR-2, TIE-2, FGFR-2, EGFR, erbB2, and Src.	False	CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
392732	392732:01:09_00.20	True	0.2	104	9.7	70.3	0.0	0.0	78.7	0.0	2.3	0.0	0.0	0.0	58.0	0.0	2.6	DNA_Synth	78.7	Skepinone-L	Skepinone-L is a selective p38¿-MAPK inhibitor with IC50 of 5 nM.	False	O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21
391824	391824:01:02_00.20	True	0.2	100	9.8	0.0	5.3	58.3	0.0	60.1	0.0	27.1	57.8	32.5	0.0	56.8	21.6	HDAC	60.1		inhibitor of TGF-beta receptor type I (Alk5) (IC50 = 0.02 µM); Design of novel quinazoline derivatives and related analogues as potent and selective ALK5 inhibitors. Bioorg Med Chem Lett. 2009 Apr 15;19(8):2277-81.	False	Cc1csc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1
392211	392211:01:02_00.20	True	0.2	102	5.4	0.0	0.0	36.5	14.0	35.1	17.5	55.7	26.7	22.1	0.0	54.6	37.7	LCH	55.7		inhibitor of PI3Kalpha/beta/delta (IC50 = 5/0.1/0.4 µM); Synthesis and structure-activity relationships of imidazo[1,2-a]pyrimidin-5(1H)-ones as a novel series of beta isoform selective phosphatidylinositol 3-kinase inhibitors. Bioorg Med Chem Lett. 2012 Mar 15;22(6):2230-4.	False	O=c1cc(N2CCOCC2)nc2n(Cc3cccc(F)c3)ccn12
392614	392614:01:09_00.20	True	0.2	83	21.4	28.6	40.5	0.0	91.4	0.0	6.5	0.0	0.0	0.0	61.6	0.0	0.0	DNA_Synth	91.4	R547	R547 is a potent, selective and oral orally bioavailable ATP-competitive CDK inhibitor, with Kis of 2 nM, 3 nM and 1 nM  for CDK1/cyclin B, CDK2/cyclin E and CDK4/cyclin D1, respectively.	False	COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N
392580	392580:01:09_00.20	True	0.2	53	62.7	0.0	62.5	42.1	0.0	56.6	15.4	38.3	40.0	34.4	0.0	57.1	0.0	Aurora	62.5	GSK461364	GSK461364 inhibits purified Plk1 with Ki of 2.2 nM. It is more than 1000-fold selective against Plk2/3. Phase 1.	False	C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
392531	392531:01:09_00.20	True	0.2	88	18.3	0.0	0.0	74.4	0.0	77.8	22.5	67.7	48.9	42.3	0.0	78.9	47.8	Tubulin	78.9	CUDC-101	CUDC-101 is a potent inhibitor of HDAC, EGFR, and HER2 with IC50s of 4.4, 2.4, and 15.7 nM, respectively.	False	C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1
392696	392696:01:09_00.20	True	0.2	99	11.2	74.4	0.0	3.9	32.9	9.4	37.0	29.0	0.0	13.5	22.2	3.4	47.8	AKT_PI3K_MTOR	74.4	ALK-IN-1	ALK-IN-1 (Brigatinib analog) is a potent and selective active inhibitor of anaplastic lymphoma kinase(ALK), Patent US20140066406 A1.	False	COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
392775	392775:01:09_02.00	True	2.0	101	26.4	0.0	0.0	56.4	0.0	57.3	21.9	73.0	24.5	28.0	0.0	55.3	18.3	LCH	73.0	GSK1904529A	GSK1904529A is a potent, selective, orally active, and ATP-competitive inhibitor of insulin-like growth factor-1 receptor (IGF-1R) and insulin receptor (IR), with IC50s of 27 and 25 nM, respectively. GSK1904529A shows poor activity (IC50>1 uM) in 45 other serine/threonine and tyrosine kinases. GSK1904529A exhibits anti-tumor activity.	False	CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1
392788	392788:01:09_02.00	True	2.0	101	14.3	74.6	0.0	0.0	59.9	0.0	31.4	21.9	0.0	0.0	50.9	0.0	0.2	AKT_PI3K_MTOR	74.6	CNX-2006	CNX-2006 is a mutant-selective and irreversible EGFR inhibitor with an IC50 below 20 nM for EGFRT790M.	False	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(CCF)C4)cc3OC)ncc2C(F)(F)F)c1
392556	392556:01:09_02.00	True	2.0	67	47.0	27.0	0.0	0.0	36.2	0.0	2.9	15.5	3.5	0.0	24.4	10.6	2.7	DNA_Synth	36.2	AT7519	AT7519 is a multi-CDK inhibitor for CDK1, 2, 4, 6 and 9 with IC50 of 10-210 nM. It is less potent to CDK3 and little active to CDK7. Phase 1.	False	O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl
280973	280973:03:09_02.00	True	2.0	102	5.4	31.6	0.0	53.9	0.0	52.0	28.7	42.3	29.3	50.1	0.0	43.9	83.0	Uncoupler	83.0	Tyrphostin A9	Tyrphostin A9, a PDGFR inhibitor, is a potent inducer of mitochondrial fission. Tyrphostin A9 emerged as the most potent and selective of 51 tyrosine kinase inhibitors tested against the TNF-induced respiratory burst. Tyrphostin A9 has anti-influenza virus activities.	False	CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
392440	392440:01:02_02.00	True	2.0	99	11.2	0.0	0.0	57.7	0.0	61.6	29.5	88.3	17.3	20.0	0.0	58.5	28.1	LCH	88.3		inhibitor of PERK cytoplasmic domain mediated EIF2alpha phosphorylation (IC50 = 0.0009 µM); Discovery of 7-Methyl-5-(1-{[3-(trifluoromethyl)phenyl]acetyl}-2,3-dihydro-1H-indol-5-yl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine (GSK2606414), a Potent and Selective First-in-Class Inhibitor of Protein Kinase R (PKR)-like Endoplasmic Reticulum Kinase (PERK) J. Med. Chem. 2012	False	Nc1ncc(-c2cn[nH]c2)c2scc(-c3ccc4c(c3)CCN4C(=O)Cc3ccccc3)c12
392782	392782:01:09_02.00	True	2.0	77	38.2	85.4	0.0	0.0	70.8	0.0	40.2	0.0	0.0	0.0	63.8	0.0	5.9	AKT_PI3K_MTOR	85.4	CHIR-124	CHIR-124 is a novel and potent Chk1 inhibitor with IC50 of 0.3 nM. It shows 2,000-fold selectivity against Chk2, 500- to 5,000-fold less activity against CDK2/4 and Cdc2.	False	O=c1[nH]c2ccc(Cl)cc2c(N[C@@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1
392233	392233:01:02_02.00	True	2.0	92	8.8	57.6	0.0	0.0	47.7	0.0	17.8	2.8	0.0	9.2	34.6	0.0	30.3	AKT_PI3K_MTOR	57.6		inhibitor of Rho-associated protein kinase 1 (IC50 = 0.003 µM); Potent, Selective and Orally Bioavailable Dihydropyrimidine Inhibitors of Rho Kinase (ROCK1) as Potential Therapeutic Agents for Cardiovascular Diseases.    J Med Chem. 2008,  51(21),  6631-6634.	False	COc1ccc(C2=NC(C)=C(C(=O)Nc3ccc4[nH]ncc4c3)C(c3ccc(Cl)cc3F)N2)cn1
392777	392777:01:09_02.00	True	2.0	100	9.7	58.8	14.3	0.0	80.6	0.0	6.9	0.0	0.0	0.0	77.4	0.0	0.0	DNA_Synth	80.6	PD318088	PD318088 is a potent, allosteric and non-ATP competitive MEK1/2 inhibitor, an analog of PD184352 (HY-50295). PD318088 binds simultaneously with ATP in a region of the MEK1 active site that is adjacent to the ATP-binding site. PD318088 can be used for cancer research.	False	O=C(NOCC(O)CO)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F
392503	392503:01:09_02.00	True	2.0	95	16.2	0.0	0.0	78.1	0.0	71.0	17.8	76.1	37.0	65.9	0.0	80.5	63.0	Tubulin	80.5	GDC-0879	GDC-0879 is a potent and selective B-Raf inhibitor with an IC50 of 0.13 nM.	False	OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1
392667	392667:01:09_02.00	True	2.0	92	39.6	47.2	4.9	0.0	65.1	0.0	27.6	30.7	0.0	0.0	34.1	3.3	0.0	DNA_Synth	65.1	CP-673451	CP-673451 is a potent and selective inhibitor of PDGFR with IC50s of 10 and 1 nM for PDGFR.a. and PDGFR.b., respectively.	False	COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1
392158	392158:01:02_02.00	True	2.0	67	45.8	0.0	9.2	32.6	0.0	45.8	14.1	33.5	43.6	20.4	0.0	32.5	16.1	HDAC	45.8		inhibitor of Akt1/2/3 (IC50 = 0.003/0.063/0.002 µM); Discovery of 5-pyrrolopyridinyl-2-thiophenecarboxamides as potent AKT kinase inhibitors. Bioorg Med Chem Lett. 2009 Apr 15;19(8):2244-8.	True	COc1ccc(C[C@@H](CN)NC(=O)c2cc(Br)c(-c3ccnc4[nH]ccc34)s2)cc1
392497	392497:01:09_02.00	True	2.0	90	30.2	0.0	0.0	69.8	0.0	68.7	32.0	88.3	27.2	41.1	0.0	68.7	48.7	LCH	88.3	NVP-ADW742	NVP-ADW742 (ADW742) is an orally active, selective IGF-1R tyrosine kinase inhibitor with an IC50 of 0.17 uM. NVP-ADW742 inhibits insulin receptor (InsR) with an IC50 of 2.8 uM. NVP-ADW742 induces pleiotropic antiproliferative/proapoptotic biologic sequelae in tumor cells.	False	Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](CN2CCCC2)C1
392286	392286:01:02_02.00	True	2.0	77	25.7	0.0	0.0	77.9	0.0	71.2	28.2	75.8	49.6	52.3	0.0	91.8	53.6	Tubulin	91.8		inhibitor of Vascular endothelial growth factor receptor 2 (IC50 = 0.0076 µM), inhibitor of Tyrosine-protein kinase TIE-2 (IC50 = 0.39 µM); Discovery of Novel Benzimidazoles as Potent Inhibitors of TIE-2 and VEGFR-2 Tyrosine Kinase Receptors.    J Med Chem (2007),  50(18),  4453-4470.	False	COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(F)ccc4F)cc3)ccc2[nH]1
391910	391910:01:02_02.00	True	2.0	95	5.9	8.7	0.0	45.2	16.0	45.2	33.9	70.9	8.4	33.4	0.0	63.2	51.7	LCH	70.9		inhibitor of Insulin-like growth factor I receptor (IC50 = 0.0008 µM); Optimization of a series of 4,6-bis-anilino-1H-pyrrolo[2,3-d]pyrimidine inhibitors of IGF-1R: elimination of an acid-mediated decomposition pathway.  Bioorg Med Chem Lett.  (2009),  19(2),  373-7.	False	COc1cc2c(cc1Nc1nc(N3CCc4ccccc43)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2
392664	392664:01:09_02.00	True	2.0	77	41.3	0.0	0.0	81.2	0.0	90.6	15.9	62.3	65.6	45.9	0.0	69.0	73.6	HDAC	90.6	BYL719	BYL719 is a potent and selective PI3K¿ inhibitor with IC50 of 5 nM, and minimal effect on PI3Kß/¿/¿. Phase 1/2.	False	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
392593	392593:01:09_02.00	True	2.0	58	51.8	0.0	19.3	73.9	0.0	73.1	8.4	63.6	56.0	52.5	0.0	80.0	30.2	Tubulin	80.0	TAK-901	TAK-901 is a multi-targeted aurora inhibitor with IC50s of 21 and 15 nM for aurora A and B, respectively.	False	CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1
392415	392415:02:09_02.00	True	2.0	96	7.4	75.8	0.0	0.0	47.8	0.0	15.5	0.0	0.0	0.0	46.9	0.0	19.0	AKT_PI3K_MTOR	75.8	TPCA-1	TPCA-1 is a potent and selective inhibitor of IKK-2 with IC50 of 17.9 nM. TPCA-1 is an effective inhibitor of STAT3 phosphorylation, DNA binding, and transactivation.; Assessment of chemical coverage of kinome space and its implications for kinase drug discovery. J Med Chem. 2008 Dec 25;51(24):7898-914.	False	NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O
392681	392681:01:09_02.00	True	2.0	79	57.2	0.0	0.0	79.2	0.0	74.4	37.3	69.8	53.7	61.7	0.0	80.7	69.8	Tubulin	80.7	PF-477736	PF-477736 is a selective, potent and ATP-competitive Chk1 inhibitor with Ki of 0.49 nM and also inhibits VEGFR2, Aurora-A, FGFR3, Flt3, Fms (CSF1R), Ret and Yes. It shows ~100-fold selectivity for Chk1 than Chk2. Phase 1.	False	Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1
392629	392629:01:09_02.00	True	2.0	97	9.0	82.1	0.0	0.0	83.4	0.0	1.3	0.0	0.0	0.0	72.3	0.0	3.0	DNA_Synth	83.4	CH5132799	CH5132799 is a selective class I PI3K inhibitor. CH5132799 inhibits class I PI3Ks, particularly PI3K.a., with an IC50 of 14 nM.	False	CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
392315	392315:01:02_02.00	True	2.0	95	13.3	31.6	0.0	18.6	29.2	27.8	13.8	33.8	8.4	15.3	1.7	20.0	44.4	Uncoupler	44.4		inhibitor of Rho-associated protein kinase 1 (IC50 = 0.002 µM); Potent, Selective and Orally Bioavailable Dihydropyrimidine Inhibitors of Rho Kinase (ROCK1) as Potential Therapeutic Agents for Cardiovascular Diseases.    J Med Chem. 2008,  51(21),  6631-6634.	False	COc1cc(C2=NC(C)=C(C(=O)Nc3ccc4[nH]ncc4c3)C(c3ccc(Cl)cc3F)N2)ccn1
392577	392577:01:09_02.00	True	2.0	98	17.3	83.6	0.0	0.0	58.0	0.0	30.9	0.0	0.0	0.0	62.0	0.0	7.8	AKT_PI3K_MTOR	83.6	RAF265	RAF265 is a potent RAF/VEGFR2 inhibitor.	False	Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4nc(C(F)(F)F)c[nH]4)c3)ccc21
392738	392738:01:09_02.00	True	2.0	101	5.0	26.9	0.0	48.9	0.0	45.4	54.6	50.8	12.7	39.7	0.0	48.3	62.7	Uncoupler	62.7	Spebrutinib	Spebrutinib (AVL-292; CC-292) is a covalent, orally active, and highly selective with an IC50 of 0.5 nM.	False	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1
391888	391888:01:02_02.00	True	2.0	97	28.0	0.0	0.0	86.5	0.0	77.9	6.5	74.3	47.2	67.2	0.0	79.0	72.4	BET	86.5		inhibitor of PIP4K2A (IC50 = 0.02 µM), inhibitor of cRaf1 kinase (IC50 = 0.04 µM), inhibitor of Yes1 kinase (IC50 = 0.46 µM); The discovery of potent cRaf1 kinase inhibitors.  Bioorg Med Chem Lett.  (2000),  10(3),  223-226.	False	O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C\c1cc(Cl)c(O)c(Cl)c1
392081	392081:01:02_02.00	True	2.0	101	14.5	0.0	0.0	84.5	0.0	77.2	0.0	77.9	42.4	63.9	0.0	70.3	66.6	BET	84.5		inhibitor of Cyclin-dependent kinase 1/2 (IC50 = 0.06/0.012 µM); Oxindole-Based Inhibitors of Cyclin-Dependent Kinase 2 (CDK2): Design, Synthesis, Enzymatic Activities, and X-ray Crystallographic Analysis.    J Med Chem (2001),  44(25),  4339-4358.	False	NS(=O)(=O)c1ccc(/N=N\c2c(O)[nH]c3ccc(C(=O)NCCc4c[nH]cn4)cc23)cc1
392543	392543:01:09_02.00	True	2.0	97	5.9	55.1	27.1	0.0	71.6	0.0	14.1	0.0	0.0	0.0	71.5	0.0	0.0	DNA_Synth	71.6	Ki8751	Ki8751 is a potent VEGFR2 inhibitor with an IC50 of 0.9 nM.	False	COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC
392566	392566:01:09_02.00	True	2.0	81	52.3	0.0	0.0	50.6	0.0	61.4	13.0	44.4	50.7	36.2	0.0	46.0	36.9	HDAC	61.4	AT7867	AT7867 is a potent ATP-competitive inhibitor of Akt1/Akt2/Akt3 and p70S6K/PKA with IC50s of 32 nM/17 nM/47 nM and 85 nM/20 nM, respectively.	False	Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1
